Drug,cluster,Selectivity_Score,entropy_sel_n,gini_sel_n,kurt_n,gap_n,sr_n,Type,x,y,Drug Chembl ID,Drug Name,Clinical Trial Phase
CHEMBL1875999,0,0.12619432495816707,0.1082124830007417,0.001312119888169266,0.28144181956936054,0.029140144575335362,0.025885208126347467,Type III: Broad-spectrum,11.264652,5.3991404,CHEMBL1875999,7-Keto Dehydroepiandrosterone,2.0
CHEMBL18764,2,0.19631130316862852,0.1981647010268955,0.0037696790503477153,0.23851457514356994,0.14453852641618586,0.12072730388115464,Type I: Highly Selective,3.1853611,4.6506104,CHEMBL18764,Chembl18764,
CHEMBL187659,1,0.18273876993115618,0.10153046340255278,0.0017895259821060496,0.21362322708453427,0.193844024844796,0.15924400348419016,Type II: Moderate poly-target,3.4917424,1.4766701,CHEMBL187659,Chembl187659,
CHEMBL187709,0,0.10266773987997152,0.05538245863959794,0.0004925195704762189,0.1134834803412787,0.08994052678227103,0.08469896723413514,Type III: Broad-spectrum,9.720307,-0.72675,CHEMBL187709,Triparanol,4.0
CHEMBL187718,2,0.15954377976861156,0.1893488863305717,0.002918865600781903,0.35322929929239366,0.03805844015687476,0.03403826190907851,Type I: Highly Selective,7.183008,8.022379,CHEMBL187718,Chembl187718,
CHEMBL1877495,2,0.13089076997465915,0.2183954150198414,0.0033487675213650933,0.2594969567128733,0.0010202634552265429,0.0010033651857133837,Type I: Highly Selective,7.996725,6.60044,CHEMBL1877495,Benmoxin,2.0
CHEMBL187785,2,0.17655417604666518,0.35110625408638885,0.00781871817014832,0.3993330285867599,0.007090043051510109,0.007464076938106778,Type I: Highly Selective,3.3411233,9.9035015,CHEMBL187785,Chembl187785,
CHEMBL187835,0,0.12167897179639231,0.20891073972853877,0.0031619794878321845,0.19786270391881455,0.0011691484055171553,0.0011513686582178017,Type III: Broad-spectrum,8.528819,6.117647,CHEMBL187835,Chembl187835,
CHEMBL187927,0,0.1057862752696041,0.08785008321723775,0.0008795645731365376,0.13031574950439997,0.01561070298430184,0.01348442800166648,Type III: Broad-spectrum,12.008456,1.0575323,CHEMBL187927,Dianicline,3.0
CHEMBL1879463,0,0.14788710447141096,0.07029507863860664,0.0009046897108719484,0.2493612983460418,0.1331134473665641,0.11575098466971774,Type III: Broad-spectrum,5.8249636,1.3855542,CHEMBL1879463,Dactolisib,3.0
CHEMBL188,0,0.1213049846555812,0.10744089903631056,0.0014351675636829783,0.18285006475697238,0.002963711219983847,0.0024513352950361277,Type III: Broad-spectrum,11.242068,2.876531,CHEMBL188,Win-552122,
CHEMBL1880349,2,0.16804959552234172,0.2147057217399281,0.0033504418665493132,0.30252256548597767,0.07840407821237423,0.07297592304509386,Type I: Highly Selective,5.5150633,6.436617,CHEMBL1880349,2-Deoxy-D-Glucose,3.0
CHEMBL188185,2,0.18310761512606638,0.2089553435064782,0.005964619192518083,0.2627733545056239,0.056173042024090944,0.04499582278092798,Type I: Highly Selective,5.850653,6.6541038,CHEMBL188185,Bunazosin,3.0
CHEMBL188225,0,0.09437475471853553,0.09675819986084214,0.0011053830443184,0.2758744989874664,0.001644498187808334,0.001632541920021629,Type III: Broad-spectrum,12.649455,4.5541816,CHEMBL188225,Chembl188225,
CHEMBL1882461,2,0.17541860762476563,0.23582329914958908,0.004139487598642966,0.27219084203711974,0.03794191911824029,0.03214581203476861,Type I: Highly Selective,5.8478417,7.169376,CHEMBL1882461,Bevonium,2.0
CHEMBL188343,2,0.1627505765690433,0.1272952082630814,0.0018141686543259772,0.40831880862121417,0.10045539629283587,0.09152601746354182,Type I: Highly Selective,6.0007844,4.7064934,CHEMBL188343,Reversine,
CHEMBL188381,2,0.17629481471478226,0.17107518239552627,0.003143458101048096,0.5453900467909316,0.0286486394710152,0.024796556895764547,Type I: Highly Selective,7.2498813,10.530956,CHEMBL188381,Gw806742X,
CHEMBL188386,0,0.10762110397308237,0.1234834815075547,0.001482026019520385,0.29248315854988066,0.0010227946498928145,0.0009926159069399306,Type III: Broad-spectrum,11.389519,5.6366863,CHEMBL188386,Chembl188386,
CHEMBL188442,2,0.20347511894237708,0.20989218477903646,0.005871635312761596,0.22891963837854984,0.15332067867033974,0.126956741517799,Type I: Highly Selective,2.8751543,4.729645,CHEMBL188442,Chembl188442,
CHEMBL188462,0,0.11645832268824735,0.05208404051113671,0.0004703823790532882,0.20020850496140338,0.11299354358060629,0.10724219534181548,Type III: Broad-spectrum,8.036496,-0.2663489,CHEMBL188462,Ispronicline,2.0
CHEMBL1884833,0,0.10861356158321347,0.11838233556836174,0.001283436473669452,0.14909713969254193,0.043949412571162465,0.041873082607466215,Type III: Broad-spectrum,10.332268,1.5555888,CHEMBL1884833,Fenpiverinium,2.0
CHEMBL18850,0,0.04561415577534424,0.09811939633475104,0.0008603571839658541,0.06975813759286942,0.0005533305798106816,0.0006649014585937555,Type III: Broad-spectrum,12.657585,0.070021026,CHEMBL18850,Cyclohexanone,
CHEMBL1885178,0,0.0880413139893784,0.00928289702294421,5.227028961291558e-05,0.3751226081061596,0.04736759070471936,0.04846386372912909,Type III: Broad-spectrum,13.27524,5.673282,CHEMBL1885178,Chembl1885178,
CHEMBL1885437,1,0.19788490949997892,0.13523809964775507,0.0016324973486452914,0.22984441803608033,0.27543959519219524,0.25903552186034506,Type II: Moderate poly-target,0.8907952,1.6491368,CHEMBL1885437,Eprazinone,2.0
CHEMBL1885748,1,0.19117329520581447,0.1259363620621883,0.0017467968624111207,0.2579310128049696,0.22874679481446145,0.2041422288872366,Type II: Moderate poly-target,2.0421584,1.9596496,CHEMBL1885748,Chembl1885748,
CHEMBL1887147,1,0.1961689016976112,0.1256707105539,0.0013446327543366096,0.18657092986686297,0.27827852916298507,0.25372240253757267,Type II: Moderate poly-target,0.91263187,1.1947447,CHEMBL1887147,Isoxaflutole,2.0
CHEMBL1887585,0,0.0513657963421355,0.0593647715331754,0.000553211848352962,0.2285752940118429,0.013874746969787398,0.017043748697807542,Type III: Broad-spectrum,14.273948,1.0976734,CHEMBL1887585,Chembl1887585,
CHEMBL188762,1,0.17657294324580836,0.07790326590593408,0.0009084575134273607,0.18432679853871226,0.29009932987816767,0.2808783061909631,Type II: Moderate poly-target,0.72269684,0.17590451,CHEMBL188762,Pd-174265,
CHEMBL1887891,2,0.14460521961210854,0.20771983966115992,0.0031287991720850452,0.33245714070126603,0.011590205183433162,0.010980651770957122,Type I: Highly Selective,7.245383,7.980552,CHEMBL1887891,Dexfenfluramine Hydrochloride,4.0
CHEMBL1888176,2,0.18216069346866454,0.2153373739508801,0.004037105949901372,0.33580870225143794,0.02965138706105911,0.02396425226047565,Type I: Highly Selective,6.066429,7.88558,CHEMBL1888176,Trospium,4.0
CHEMBL1888305,0,0.1688595718287984,0.09907897320078463,0.001871364448898064,0.17727684222686974,0.16840663286140226,0.13964463500756788,Type III: Broad-spectrum,4.402769,0.8790472,CHEMBL1888305,Chembl1888305,
CHEMBL188865,0,0.11182198586483448,0.09045235742879139,0.0010451333480829901,0.3520064563040612,0.004118562102624005,0.0038310243920672495,Type III: Broad-spectrum,12.091739,6.3329787,CHEMBL188865,Chembl188865,
CHEMBL1889041,1,0.18945695453223874,0.099845585062674,0.0011026305538930465,0.11739664267071466,0.3092770232035529,0.28547148281421725,Type II: Moderate poly-target,0.18853661,0.21097551,CHEMBL1889041,Fenpropidin,-1.0
CHEMBL1889091,0,0.11581145664756445,0.1427639582621612,0.0017558274569378068,0.22906229334297498,0.010110964668908104,0.009483600146635662,Type III: Broad-spectrum,10.28832,4.623508,CHEMBL1889091,Chlorcyclizine Hydrochloride,1.0
CHEMBL1889140,0,0.1411548399175528,0.18083832297955424,0.002732867308011637,0.2374517105015906,0.016262950702523947,0.014334875058250283,Type III: Broad-spectrum,8.48249,5.6598496,CHEMBL1889140,Ropivacaine Hydrochloride,4.0
CHEMBL188921,0,0.0956477602453499,0.04696010186303639,0.00037818795286597177,0.14212433622618106,0.11661576589951062,0.12192758987675202,Type III: Broad-spectrum,8.883549,-0.60867655,CHEMBL188921,Buflomedil,4.0
CHEMBL1889436,0,0.1066532809535547,0.06353082081101155,0.0007493464769793417,0.4711503581236571,0.0128443539073309,0.01281981546234113,Type III: Broad-spectrum,10.573408,9.463647,CHEMBL1889436,Ouabain Octahydrate,4.0
CHEMBL188952,0,0.12339890369476864,0.13457335187692787,0.0015095084127576233,0.09797924497613268,0.07419245163804594,0.06845760195884774,Type III: Broad-spectrum,9.216935,1.455685,CHEMBL188952,Pirprofen,4.0
CHEMBL189,2,0.1647748316169863,0.22835234354931472,0.0039943111384587145,0.4056603006253823,0.01628576691645087,0.014984531649453028,Type I: Highly Selective,6.011753,8.863251,CHEMBL189,Milrinone,4.0
CHEMBL18901,0,0.11245359589822623,0.07863227539045242,0.0007735164969875284,0.11110351388757196,0.0846104593805848,0.07745753238326497,Type III: Broad-spectrum,9.655041,-0.16968302,CHEMBL18901,Efaproxiral,3.0
CHEMBL189171,0,0.08981035594731837,0.09453865694520218,0.0009795627679005667,0.19148616624551634,0.010374717851681606,0.010191107020716276,Type III: Broad-spectrum,12.935223,1.8825006,CHEMBL189171,Acemetacin,4.0
CHEMBL1891894,1,0.17499870713391755,0.168439442636784,0.002093628948155384,0.202953652956525,0.16984237495107352,0.15624241052193447,Type II: Moderate poly-target,3.0458975,2.8191514,CHEMBL1891894,Chembl1891894,
CHEMBL1892145,0,0.1020551015131579,0.06728374476435807,0.0006950874120487163,0.1485862345289533,0.009322852328089238,0.007942106657443028,Type III: Broad-spectrum,12.605197,0.78061366,CHEMBL1892145,Vinburnine,2.0
CHEMBL1892201,0,0.10140349516281733,0.16612405983734674,0.002466848059770672,0.22966003329893414,0.0001462921914732317,0.00015377147831109535,Type III: Broad-spectrum,10.422706,4.4300423,CHEMBL1892201,Mofebutazone,2.0
CHEMBL1892286,0,0.12308591269567759,0.10612027152953929,0.0014080973148235946,0.21841410517621443,0.008777413525499524,0.007381447658554242,Type III: Broad-spectrum,11.398828,3.5706613,CHEMBL1892286,Chembl1892286,
CHEMBL1893554,0,0.0999956523687396,0.08137560760013922,0.0008540142449273461,0.15624579932281815,0.017879775570911353,0.01606228564788322,Type III: Broad-spectrum,12.288167,1.3391446,CHEMBL1893554,Furazabol,2.0
CHEMBL1893913,0,0.06189889268674631,0.053162208199060604,0.0004889500675142403,0.21920151936124074,0.001527031944508905,0.001654388400219045,Type III: Broad-spectrum,14.277677,1.1803858,CHEMBL1893913,Iodocarb,2.0
CHEMBL189434,0,0.1177292233489077,0.08974357715722914,0.0010006631068562757,0.3106722904845105,0.05882814983332993,0.057154812457996126,Type III: Broad-spectrum,12.226113,5.5590377,CHEMBL189434,Chembl189434,
CHEMBL189464,2,0.17604293757737277,0.20656743371829386,0.0036870056279249986,0.2978001434861458,0.04314791867456932,0.035552828970085215,Type I: Highly Selective,6.1713543,7.0377135,CHEMBL189464,"(S,R)-Fidarestat",
CHEMBL189475,0,0.15337805301051993,0.11956115478603431,0.001263799393514411,0.12493735062161859,0.15105547523820576,0.13328219866473984,Type III: Broad-spectrum,5.2334137,1.1010967,CHEMBL189475,Ladarixin,3.0
CHEMBL189558,0,0.14132762855731118,0.10331042669862187,0.001643304617878964,0.15369218010478425,0.10718959014307063,0.09263971122096792,Type III: Broad-spectrum,7.0540466,1.0495148,CHEMBL189558,Cyclo(-Trp-Tyr),
CHEMBL189568,0,0.15732530477090564,0.14435928083098132,0.0018015267781148463,0.19948522929914483,0.09769412973689805,0.08348173664251173,Type III: Broad-spectrum,6.7374773,2.9607787,CHEMBL189568,Buloxibutid,0.5
CHEMBL189607,2,0.15884474961574804,0.15935219529753097,0.0021295477375311823,0.334934112863901,0.0687441826506916,0.06127590525032579,Type I: Highly Selective,6.5288925,5.9185877,CHEMBL189607,Chembl189607,
CHEMBL189676,1,0.21604603506817505,0.17188775736518577,0.003097996032497787,0.17368740140474503,0.2395486486572424,0.19465669295031274,Type II: Moderate poly-target,1.3334312,2.8351448,CHEMBL189676,Surinabant,2.0
CHEMBL1897362,0,0.15002118730360225,0.12998663765300097,0.0016079670164631118,0.29403880773599866,0.10607508790654624,0.09891924377779997,Type III: Broad-spectrum,5.8817277,3.6982698,CHEMBL1897362,Haloxon,2.0
CHEMBL1897738,0,0.17218742038305795,0.1084588682441433,0.0017474660121025694,0.35218902709506705,0.12779182310215834,0.10858204581842067,Type III: Broad-spectrum,4.889089,3.6892157,CHEMBL1897738,Clinofibrate,2.0
CHEMBL189938,0,0.1330329009020701,0.10409799955872709,0.0013622615040281118,0.15663423659874823,0.10838855002351865,0.09877292996187165,Type III: Broad-spectrum,7.231407,1.1049254,CHEMBL189938,Chembl189938,
CHEMBL1899506,0,0.06359540823542978,0.07369099393314874,0.000566002530303162,0.020914834417344756,0.008178240445095799,0.008139289462378064,Type III: Broad-spectrum,12.761557,-0.4502186,CHEMBL1899506,Tipepidine,2.0
CHEMBL189959,2,0.15520960826761865,0.1873043413358804,0.002861338099432019,0.368230881444993,0.03442867098931598,0.03151304456820093,Type I: Highly Selective,7.375093,8.083621,CHEMBL189959,Oleoyl,2.0
CHEMBL189963,0,0.11845554399476893,0.08235276154694804,0.0009778606462164789,0.41103506017230396,0.00983188576373804,0.009075040465735665,Type III: Broad-spectrum,11.088763,8.292498,CHEMBL189963,Palbociclib,4.0
CHEMBL1899801,0,0.09552379971712248,0.11530068472454741,0.0012770461264925454,0.20487241455625807,0.013788540299661003,0.01379813664979053,Type III: Broad-spectrum,12.222147,3.235915,CHEMBL1899801,Perflenapent,4.0
CHEMBL19,1,0.23483499664378493,0.11766463413780089,0.0012820134552134418,0.09788028866493322,0.4477665717708357,0.41966142655558336,Type II: Moderate poly-target,-1.6923287,0.45258376,CHEMBL19,Methazolamide,4.0
CHEMBL190,0,0.07419935174701475,0.0853756360064909,0.0009523927121595677,0.24922363813057447,0.005575587746881828,0.0061131446372004955,Type III: Broad-spectrum,13.496768,3.0715482,CHEMBL190,Theophylline,4.0
CHEMBL190044,2,0.19820865755160155,0.17273932722801555,0.0027913292815362383,0.6178918915855975,0.09202846708198183,0.08220515483570709,Type I: Highly Selective,4.627009,10.880016,CHEMBL190044,Trimebutine,3.0
CHEMBL1900528,1,0.2014190766399093,0.13658138888022006,0.0025615605419169194,0.27047681687778236,0.22637600496092006,0.19432324390686548,Type II: Moderate poly-target,1.8484428,2.438762,CHEMBL1900528,Tiotropium,4.0
CHEMBL190083,1,0.19630424662864915,0.1041957595570538,0.0010530344374233892,0.13780762357917783,0.3450453087069211,0.33716752134096684,Type II: Moderate poly-target,-0.4161711,0.25162372,CHEMBL190083,Tarenflurbil,3.0
CHEMBL1901349,2,0.16056412313696092,0.11541217065259768,0.0015413170604552814,0.4106625896256389,0.09905260494147568,0.08938515446095621,Type I: Highly Selective,6.0394554,4.618866,CHEMBL1901349,Calcium Pantothenate,2.0
CHEMBL1901620,0,0.17313058554128485,0.13493933730455673,0.002685499582130136,0.18143440962652232,0.13543355827230658,0.11042244647044024,Type III: Broad-spectrum,5.037744,2.344819,CHEMBL1901620,Chembl1901620,
CHEMBL190170,0,0.17197473507008673,0.13992103195528127,0.001998789216812598,0.3009326114868507,0.14378872993760797,0.12909775814889565,Type III: Broad-spectrum,4.1648974,3.740588,CHEMBL190170,Chembl190170,
CHEMBL19019,2,0.20221808735565971,0.167543373974452,0.003139363653166038,0.3431026623282249,0.12487278215104655,0.09851708779289217,Type I: Highly Selective,3.8005579,5.340334,CHEMBL19019,Naltrexone,4.0
CHEMBL190201,0,0.12336794401764967,0.1073692966203224,0.001381145649301755,0.14161382234381262,0.061494628706331635,0.05424689039443097,Type III: Broad-spectrum,9.5561075,1.4161901,CHEMBL190201,Chembl190201,
CHEMBL190265,2,0.15199366898846012,0.2857082526243613,0.005458976875347105,0.30253835860421274,0.0004955573214604126,0.0004981058509047216,Type I: Highly Selective,5.584854,8.183015,CHEMBL190265,"2,3-Anhydroquinic Acid",
CHEMBL190279,0,0.0862706185476566,0.07097506920619572,0.0006288276163170034,0.09254944007585246,0.004661826991878088,0.004188442211730297,Type III: Broad-spectrum,12.732908,-0.104450785,CHEMBL190279,Alfaxalone,2.0
CHEMBL1902931,0,0.1400528409528729,0.1214346441478209,0.0014973369386844435,0.2786953717657847,0.05918249802989957,0.052364529996535715,Type III: Broad-spectrum,7.6700573,4.144723,CHEMBL1902931,Dithiopyr,
CHEMBL1902981,1,0.18110773728306956,0.1388152698618521,0.001569903206569177,0.14000358389120351,0.26195597485495287,0.2542413176011995,Type II: Moderate poly-target,1.6691225,0.5579787,CHEMBL1902981,Eperisone,3.0
CHEMBL190333,0,0.14233733090656553,0.12631972981800207,0.00187246096086924,0.22027112423173878,0.06935318966498129,0.06020205329564529,Type III: Broad-spectrum,7.947201,3.078823,CHEMBL190333,Rwj-67657,1.0
CHEMBL1903566,2,0.1553368806068099,0.16607904376412524,0.002509180695566707,0.318268476243079,0.040660992531248163,0.035270391828624716,Type I: Highly Selective,7.5865088,6.499135,CHEMBL1903566,Chembl1903566,
CHEMBL190412,2,0.21166202832923786,0.17057738752837975,0.0025482676602417904,0.493205218638261,0.16889258692354164,0.14869630814737514,Type I: Highly Selective,3.2971432,7.989234,CHEMBL190412,Teglarinad Chloride,2.0
CHEMBL190441,2,0.26190036584202336,0.31699043751617195,0.007436544467198855,0.3224291705213266,0.1888982484802086,0.15158434777535618,Type I: Highly Selective,1.8475387,7.672601,CHEMBL190441,Chembl190441,
CHEMBL190461,0,0.11503621135228467,0.06681163790881291,0.0006578553722382057,0.16831036641826116,0.09571201122120698,0.0892640733082754,Type III: Broad-spectrum,8.86289,-0.06372392,CHEMBL190461,Cannabidiol,4.0
CHEMBL190467,0,0.06577807444808326,0.05714196852440888,0.0004577266930365852,0.04277055485246482,0.000619783514705356,0.0005896217846393355,Type III: Broad-spectrum,13.000344,-0.61284786,CHEMBL190467,Chembl190467,
CHEMBL190506,1,0.2913958478430341,0.24191424366238193,0.007099670163772805,0.2568149053959589,0.38095286585852095,0.3057809837628723,Type II: Moderate poly-target,-1.6879766,2.5524704,CHEMBL190506,Chembl190506,
CHEMBL1905073,0,0.15342875926792293,0.12633379298836378,0.0019652057052822946,0.20782319920025785,0.12753418133054586,0.11452621808895785,Type III: Broad-spectrum,5.738957,2.1433027,CHEMBL1905073,Chlorsulfaquinoxaline,2.0
CHEMBL1905872,0,0.12008308947528418,0.13439095512601212,0.0017834788537323231,0.36773316068109724,0.025014170097728106,0.025218783862136378,Type III: Broad-spectrum,10.803164,7.0862236,CHEMBL1905872,Docusate Sodium,4.0
CHEMBL190677,2,0.14205950682623997,0.24201168614432636,0.004108260281557424,0.2594919350942044,0.010578035287749874,0.010348377359615751,Type I: Highly Selective,6.377903,7.5426383,CHEMBL190677,Benzoin,4.0
CHEMBL1906890,2,0.19062282546531473,0.23517579576807876,0.00463782735074206,0.27817795557107533,0.07069652153023646,0.0584546887990024,Type I: Highly Selective,5.2242727,6.881179,CHEMBL1906890,Hydroquinidine,3.0
CHEMBL1907001,1,0.14433255776172269,0.09672591072969727,0.000856546993846224,0.07265374617022342,0.2373659795820011,0.24665254630508798,Type II: Moderate poly-target,2.849106,-0.25753438,CHEMBL1907001,Benzododecinium,2.0
CHEMBL1907089,2,0.2132077341089655,0.23631452231854144,0.004825827521191557,0.2799268393435287,0.13713070818967565,0.11242216303123267,Type I: Highly Selective,2.8514464,6.0177565,CHEMBL1907089,Chembl1907089,
