Drug Chembl ID,ICD10,odds_ratio,drug_cancer,drug_no_cancer,no_drug_cancer,no_drug_no_cancer,Disease Description,Drug Name,Chembl ID,DrugBank ID,Drug Description,IUPAC Name,Molecular Weight,SMILES,ATC Code,ATC Level_0_code,ATC Level_0_name,ATC Level_1_code,ATC Level_1_name,ATC Level_2_code,ATC Level_2_name,ATC Level_3_code,ATC Level_3_name
CHEMBL1771,C61,0.387,192,9859,13625,270908,Malignant neoplasm of prostate,Clopidogrel,CHEMBL1771,DB00758,"Clopidogrel is a prodrug of a platelet inhibitor used to reduce the risk of myocardial infarction and stroke.[A180508,L7213] Clopidogrel is indicated to reduce the risk of myocardial infarction for patients with non-ST elevated acute coronary syndrome (ACS), patients with ST-elevated myocardial infarction, and in recent MI, stroke, or established peripheral arterial disease,[L7213]

It has been shown to be superior to [aspirin] in reducing cardiovascular outcomes in patients with cardiovascular disease and provides additional benefit to patients with acute coronary syndromes already taking aspirin.[A180547]

Clopidogrel was granted FDA approval on 17 November 1997.[L7213]","methyl (2S)-2-(2-chlorophenyl)-2-{4H,5H,6H,7H-thieno[3,2-c]pyridin-5-yl}acetate",321.822,[H][C@@](N1CCC2=C(C1)C=CS2)(C(=O)OC)C1=CC=CC=C1Cl,B01AC04,B01AC,Platelet aggregation inhibitors excl. heparin,B01A,ANTITHROMBOTIC AGENTS,B01,ANTITHROMBOTIC AGENTS,B,BLOOD AND BLOOD FORMING ORGANS
CHEMBL1771,C73,0.169,4,10303,652,283844,Malignant neoplasm of thyroid gland,Clopidogrel,CHEMBL1771,DB00758,"Clopidogrel is a prodrug of a platelet inhibitor used to reduce the risk of myocardial infarction and stroke.[A180508,L7213] Clopidogrel is indicated to reduce the risk of myocardial infarction for patients with non-ST elevated acute coronary syndrome (ACS), patients with ST-elevated myocardial infarction, and in recent MI, stroke, or established peripheral arterial disease,[L7213]

It has been shown to be superior to [aspirin] in reducing cardiovascular outcomes in patients with cardiovascular disease and provides additional benefit to patients with acute coronary syndromes already taking aspirin.[A180547]

Clopidogrel was granted FDA approval on 17 November 1997.[L7213]","methyl (2S)-2-(2-chlorophenyl)-2-{4H,5H,6H,7H-thieno[3,2-c]pyridin-5-yl}acetate",321.822,[H][C@@](N1CCC2=C(C1)C=CS2)(C(=O)OC)C1=CC=CC=C1Cl,B01AC04,B01AC,Platelet aggregation inhibitors excl. heparin,B01A,ANTITHROMBOTIC AGENTS,B01,ANTITHROMBOTIC AGENTS,B,BLOOD AND BLOOD FORMING ORGANS
CHEMBL1771,C22,0.4,13,10279,897,283601,Malignant neoplasm of liver and intrahepatic bile ducts,Clopidogrel,CHEMBL1771,DB00758,"Clopidogrel is a prodrug of a platelet inhibitor used to reduce the risk of myocardial infarction and stroke.[A180508,L7213] Clopidogrel is indicated to reduce the risk of myocardial infarction for patients with non-ST elevated acute coronary syndrome (ACS), patients with ST-elevated myocardial infarction, and in recent MI, stroke, or established peripheral arterial disease,[L7213]

It has been shown to be superior to [aspirin] in reducing cardiovascular outcomes in patients with cardiovascular disease and provides additional benefit to patients with acute coronary syndromes already taking aspirin.[A180547]

Clopidogrel was granted FDA approval on 17 November 1997.[L7213]","methyl (2S)-2-(2-chlorophenyl)-2-{4H,5H,6H,7H-thieno[3,2-c]pyridin-5-yl}acetate",321.822,[H][C@@](N1CCC2=C(C1)C=CS2)(C(=O)OC)C1=CC=CC=C1Cl,B01AC04,B01AC,Platelet aggregation inhibitors excl. heparin,B01A,ANTITHROMBOTIC AGENTS,B01,ANTITHROMBOTIC AGENTS,B,BLOOD AND BLOOD FORMING ORGANS
CHEMBL1771,C54,0.18,15,10281,2292,282213,Malignant neoplasm of corpus uteri,Clopidogrel,CHEMBL1771,DB00758,"Clopidogrel is a prodrug of a platelet inhibitor used to reduce the risk of myocardial infarction and stroke.[A180508,L7213] Clopidogrel is indicated to reduce the risk of myocardial infarction for patients with non-ST elevated acute coronary syndrome (ACS), patients with ST-elevated myocardial infarction, and in recent MI, stroke, or established peripheral arterial disease,[L7213]

It has been shown to be superior to [aspirin] in reducing cardiovascular outcomes in patients with cardiovascular disease and provides additional benefit to patients with acute coronary syndromes already taking aspirin.[A180547]

Clopidogrel was granted FDA approval on 17 November 1997.[L7213]","methyl (2S)-2-(2-chlorophenyl)-2-{4H,5H,6H,7H-thieno[3,2-c]pyridin-5-yl}acetate",321.822,[H][C@@](N1CCC2=C(C1)C=CS2)(C(=O)OC)C1=CC=CC=C1Cl,B01AC04,B01AC,Platelet aggregation inhibitors excl. heparin,B01A,ANTITHROMBOTIC AGENTS,B01,ANTITHROMBOTIC AGENTS,B,BLOOD AND BLOOD FORMING ORGANS
CHEMBL1771,C01,0.236,2,10309,234,284262,Malignant neoplasm of base of tongue,Clopidogrel,CHEMBL1771,DB00758,"Clopidogrel is a prodrug of a platelet inhibitor used to reduce the risk of myocardial infarction and stroke.[A180508,L7213] Clopidogrel is indicated to reduce the risk of myocardial infarction for patients with non-ST elevated acute coronary syndrome (ACS), patients with ST-elevated myocardial infarction, and in recent MI, stroke, or established peripheral arterial disease,[L7213]

It has been shown to be superior to [aspirin] in reducing cardiovascular outcomes in patients with cardiovascular disease and provides additional benefit to patients with acute coronary syndromes already taking aspirin.[A180547]

Clopidogrel was granted FDA approval on 17 November 1997.[L7213]","methyl (2S)-2-(2-chlorophenyl)-2-{4H,5H,6H,7H-thieno[3,2-c]pyridin-5-yl}acetate",321.822,[H][C@@](N1CCC2=C(C1)C=CS2)(C(=O)OC)C1=CC=CC=C1Cl,B01AC04,B01AC,Platelet aggregation inhibitors excl. heparin,B01A,ANTITHROMBOTIC AGENTS,B01,ANTITHROMBOTIC AGENTS,B,BLOOD AND BLOOD FORMING ORGANS
CHEMBL511142,C61,0.1,2,398,14038,280369,Malignant neoplasm of prostate,Buprenorphine,,,,,,,,,,,,,,,
CHEMBL1112,C61,0.08,1,250,14041,280517,Malignant neoplasm of prostate,Aripiprazole,CHEMBL1112,DB01238,"Aripiprazole is an atypical antipsychotic orally indicated for treatment of schizophrenia, bipolar I, major depressive disorder, irritability associated with autism, and Tourette's[Label]. It is also indicated as an injection for agitation associated with schizophrenia or bipolar mania[Label]. Aripiprazole exerts its effects through agonism of dopaminic and 5-HT1A receptors and antagonism of alpha adrenergic and 5-HT2A receptors[Label,A4393]. Aripiprazole was given FDA approval on November 15, 2002[L6136].","7-{4-[4-(2,3-dichlorophenyl)piperazin-1-yl]butoxy}-1,2,3,4-tetrahydroquinolin-2-one",448.385,ClC1=CC=CC(N2CCN(CCCCOC3=CC4=C(CCC(=O)N4)C=C3)CC2)=C1Cl,N05AX12,N05AX,Other antipsychotics,N05A,ANTIPSYCHOTICS,N05,PSYCHOLEPTICS,N,NERVOUS SYSTEM
CHEMBL1484,C44,0.434,3,77,24275,270455,Other and unspecified malignant neoplasm of skin,Nicardipine,CHEMBL1484,DB00622,A potent calcium channel blockader with marked vasodilator action. It has antihypertensive properties and is effective in the treatment of angina and coronary spasms without showing cardiodepressant effects. It has also been used in the treatment of asthma and enhances the action of specific antineoplastic agents. [PubChem],"3-{2-[benzyl(methyl)amino]ethyl} 5-methyl 2,6-dimethyl-4-(3-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",479.525,COC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OCCN(C)CC1=CC=CC=C1,C08CA04,C08CA,Dihydropyridine derivatives,C08C,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,C08,CALCIUM CHANNEL BLOCKERS,C,CARDIOVASCULAR SYSTEM
CHEMBL1484,C61,1.282,5,78,14038,280689,Malignant neoplasm of prostate,Nicardipine,CHEMBL1484,DB00622,A potent calcium channel blockader with marked vasodilator action. It has antihypertensive properties and is effective in the treatment of angina and coronary spasms without showing cardiodepressant effects. It has also been used in the treatment of asthma and enhances the action of specific antineoplastic agents. [PubChem],"3-{2-[benzyl(methyl)amino]ethyl} 5-methyl 2,6-dimethyl-4-(3-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",479.525,COC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OCCN(C)CC1=CC=CC=C1,C08CA04,C08CA,Dihydropyridine derivatives,C08C,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,C08,CALCIUM CHANNEL BLOCKERS,C,CARDIOVASCULAR SYSTEM
CHEMBL807,C61,0.218,8,733,14030,280034,Malignant neoplasm of prostate,Memantine,CHEMBL807,DB01043,"Initially approved by the FDA in 2013, memantine is an N-methyl-D-aspartate (NMDA) receptor antagonist used in the management of Alzheimer's Disease (AD).  It is different from many other Alzheimer's Disease medications, as it works by a different mechanism than the cholinesterase enzyme inhibitors normally employed in the management of Alzheimer's disease [A1639].  Memantine blocks the effects of glutamate, a neurotransmitter in the brain that leads to neuronal excitability and excessive stimulation in Alzheimer's Disease [T556].

In 2010, it was estimated that 36 million people worldwide live with Alzheimer's Disease. In 2013, this number increased to 44 million.  Almost doubling every 20 years, the prevalence of Alzheimer's Disease is predicted to reach 66 million by 2030 and to 115 million by 2050 [F4366]. In December 2013, the G8 dementia summit concluded that dementia should be considered a global priority with the objective of developing a cure or a disease-modifying therapy by the year 2025 [L5953, F4366].","3,5-dimethyladamantan-1-amine",179.3018,CC12CC3CC(C)(C1)CC(N)(C3)C2,N06DA52,N06DA,Anticholinesterases,N06D,ANTI-DEMENTIA DRUGS,N06,PSYCHOANALEPTICS,N,NERVOUS SYSTEM
CHEMBL807,C61,0.218,8,733,14030,280034,Malignant neoplasm of prostate,Memantine,CHEMBL807,DB01043,"Initially approved by the FDA in 2013, memantine is an N-methyl-D-aspartate (NMDA) receptor antagonist used in the management of Alzheimer's Disease (AD).  It is different from many other Alzheimer's Disease medications, as it works by a different mechanism than the cholinesterase enzyme inhibitors normally employed in the management of Alzheimer's disease [A1639].  Memantine blocks the effects of glutamate, a neurotransmitter in the brain that leads to neuronal excitability and excessive stimulation in Alzheimer's Disease [T556].

In 2010, it was estimated that 36 million people worldwide live with Alzheimer's Disease. In 2013, this number increased to 44 million.  Almost doubling every 20 years, the prevalence of Alzheimer's Disease is predicted to reach 66 million by 2030 and to 115 million by 2050 [F4366]. In December 2013, the G8 dementia summit concluded that dementia should be considered a global priority with the objective of developing a cure or a disease-modifying therapy by the year 2025 [L5953, F4366].","3,5-dimethyladamantan-1-amine",179.3018,CC12CC3CC(C)(C1)CC(N)(C3)C2,N06DX01,N06DX,Other anti-dementia drugs,N06D,ANTI-DEMENTIA DRUGS,N06,PSYCHOANALEPTICS,N,NERVOUS SYSTEM
CHEMBL807,C61,0.218,8,733,14030,280034,Malignant neoplasm of prostate,Memantine,CHEMBL807,DB01043,"Initially approved by the FDA in 2013, memantine is an N-methyl-D-aspartate (NMDA) receptor antagonist used in the management of Alzheimer's Disease (AD).  It is different from many other Alzheimer's Disease medications, as it works by a different mechanism than the cholinesterase enzyme inhibitors normally employed in the management of Alzheimer's disease [A1639].  Memantine blocks the effects of glutamate, a neurotransmitter in the brain that leads to neuronal excitability and excessive stimulation in Alzheimer's Disease [T556].

In 2010, it was estimated that 36 million people worldwide live with Alzheimer's Disease. In 2013, this number increased to 44 million.  Almost doubling every 20 years, the prevalence of Alzheimer's Disease is predicted to reach 66 million by 2030 and to 115 million by 2050 [F4366]. In December 2013, the G8 dementia summit concluded that dementia should be considered a global priority with the objective of developing a cure or a disease-modifying therapy by the year 2025 [L5953, F4366].","3,5-dimethyladamantan-1-amine",179.3018,CC12CC3CC(C)(C1)CC(N)(C3)C2,N06DA53,N06DA,Anticholinesterases,N06D,ANTI-DEMENTIA DRUGS,N06,PSYCHOANALEPTICS,N,NERVOUS SYSTEM
CHEMBL569713,C61,0.174,6,688,14033,280079,Malignant neoplasm of prostate,Scopolamine,CHEMBL569713,DB00747,"Scopolamine is a tropane alkaloid isolated from members of the _Solanaceae_ family of plants, similar to [atropine] and [hyoscyamine], all of which structurally mimic the natural neurotransmitter [acetylcholine].[A228423, A228763] Scopolamine was first synthesized in 1959, but to date, synthesis remains less efficient than extracting scopolamine from plants.[A228763] As an acetylcholine analogue, scopolamine can antagonize muscarinic acetylcholine receptors (mAChRs) in the central nervous system and throughout the body, inducing several therapeutic and adverse effects related to alteration of parasympathetic nervous system and cholinergic signalling.[A228758, L31578] Due to its dose-dependent adverse effects, scopolamine was the first drug to be offered commercially as a transdermal delivery system, Scopoderm TTS®, in 1981.[A228423, A228758] As a result of its anticholinergic effects, scopolamine is being investigated for diverse therapeutic applications; currently, it is approved for the prevention of nausea and vomiting associated with motion sickness and surgical procedures.[A228773, L31578]

Scopolamine was first approved by the FDA on December 31, 1979, and is currently available as both oral tablets and a transdermal delivery system.[L31578]","(1R,2R,4S,5S,7S)-9-methyl-3-oxa-9-azatricyclo[3.3.1.0^{2,4}]nonan-7-yl (2S)-3-hydroxy-2-phenylpropanoate",303.3529,CN1[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1,N05CM05,N05CM,Other hypnotics and sedatives,N05C,HYPNOTICS AND SEDATIVES,N05,PSYCHOLEPTICS,N,NERVOUS SYSTEM
CHEMBL569713,C61,0.174,6,688,14033,280079,Malignant neoplasm of prostate,Scopolamine,CHEMBL569713,DB00747,"Scopolamine is a tropane alkaloid isolated from members of the _Solanaceae_ family of plants, similar to [atropine] and [hyoscyamine], all of which structurally mimic the natural neurotransmitter [acetylcholine].[A228423, A228763] Scopolamine was first synthesized in 1959, but to date, synthesis remains less efficient than extracting scopolamine from plants.[A228763] As an acetylcholine analogue, scopolamine can antagonize muscarinic acetylcholine receptors (mAChRs) in the central nervous system and throughout the body, inducing several therapeutic and adverse effects related to alteration of parasympathetic nervous system and cholinergic signalling.[A228758, L31578] Due to its dose-dependent adverse effects, scopolamine was the first drug to be offered commercially as a transdermal delivery system, Scopoderm TTS®, in 1981.[A228423, A228758] As a result of its anticholinergic effects, scopolamine is being investigated for diverse therapeutic applications; currently, it is approved for the prevention of nausea and vomiting associated with motion sickness and surgical procedures.[A228773, L31578]

Scopolamine was first approved by the FDA on December 31, 1979, and is currently available as both oral tablets and a transdermal delivery system.[L31578]","(1R,2R,4S,5S,7S)-9-methyl-3-oxa-9-azatricyclo[3.3.1.0^{2,4}]nonan-7-yl (2S)-3-hydroxy-2-phenylpropanoate",303.3529,CN1[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1,S01FA02,S01FA,Anticholinergics,S01F,MYDRIATICS AND CYCLOPLEGICS,S01,OPHTHALMOLOGICALS,S,SENSORY ORGANS
CHEMBL569713,C61,0.174,6,688,14033,280079,Malignant neoplasm of prostate,Scopolamine,CHEMBL569713,DB00747,"Scopolamine is a tropane alkaloid isolated from members of the _Solanaceae_ family of plants, similar to [atropine] and [hyoscyamine], all of which structurally mimic the natural neurotransmitter [acetylcholine].[A228423, A228763] Scopolamine was first synthesized in 1959, but to date, synthesis remains less efficient than extracting scopolamine from plants.[A228763] As an acetylcholine analogue, scopolamine can antagonize muscarinic acetylcholine receptors (mAChRs) in the central nervous system and throughout the body, inducing several therapeutic and adverse effects related to alteration of parasympathetic nervous system and cholinergic signalling.[A228758, L31578] Due to its dose-dependent adverse effects, scopolamine was the first drug to be offered commercially as a transdermal delivery system, Scopoderm TTS®, in 1981.[A228423, A228758] As a result of its anticholinergic effects, scopolamine is being investigated for diverse therapeutic applications; currently, it is approved for the prevention of nausea and vomiting associated with motion sickness and surgical procedures.[A228773, L31578]

Scopolamine was first approved by the FDA on December 31, 1979, and is currently available as both oral tablets and a transdermal delivery system.[L31578]","(1R,2R,4S,5S,7S)-9-methyl-3-oxa-9-azatricyclo[3.3.1.0^{2,4}]nonan-7-yl (2S)-3-hydroxy-2-phenylpropanoate",303.3529,CN1[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1,A04AD01,A04AD,Other antiemetics,A04A,ANTIEMETICS AND ANTINAUSEANTS,A04,ANTIEMETICS AND ANTINAUSEANTS,A,ALIMENTARY TRACT AND METABOLISM
CHEMBL569713,C61,0.174,6,688,14033,280079,Malignant neoplasm of prostate,Scopolamine,CHEMBL569713,DB00747,"Scopolamine is a tropane alkaloid isolated from members of the _Solanaceae_ family of plants, similar to [atropine] and [hyoscyamine], all of which structurally mimic the natural neurotransmitter [acetylcholine].[A228423, A228763] Scopolamine was first synthesized in 1959, but to date, synthesis remains less efficient than extracting scopolamine from plants.[A228763] As an acetylcholine analogue, scopolamine can antagonize muscarinic acetylcholine receptors (mAChRs) in the central nervous system and throughout the body, inducing several therapeutic and adverse effects related to alteration of parasympathetic nervous system and cholinergic signalling.[A228758, L31578] Due to its dose-dependent adverse effects, scopolamine was the first drug to be offered commercially as a transdermal delivery system, Scopoderm TTS®, in 1981.[A228423, A228758] As a result of its anticholinergic effects, scopolamine is being investigated for diverse therapeutic applications; currently, it is approved for the prevention of nausea and vomiting associated with motion sickness and surgical procedures.[A228773, L31578]

Scopolamine was first approved by the FDA on December 31, 1979, and is currently available as both oral tablets and a transdermal delivery system.[L31578]","(1R,2R,4S,5S,7S)-9-methyl-3-oxa-9-azatricyclo[3.3.1.0^{2,4}]nonan-7-yl (2S)-3-hydroxy-2-phenylpropanoate",303.3529,CN1[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1,A04AD51,A04AD,Other antiemetics,A04A,ANTIEMETICS AND ANTINAUSEANTS,A04,ANTIEMETICS AND ANTINAUSEANTS,A,ALIMENTARY TRACT AND METABOLISM
